video_id,frame_id,bbox_area
46504704,173,"[0, 379, 576, 348]"
46504704,174,"[0, 379, 576, 347]"
46504704,175,"[0, 379, 576, 348]"
46504704,176,"[0, 379, 576, 348]"
46504704,177,"[0, 380, 576, 347]"
46504704,178,"[0, 380, 576, 348]"
46504704,179,"[0, 380, 576, 348]"
46504704,180,"[0, 380, 576, 347]"
46504704,181,"[0, 380, 576, 347]"
46504704,182,"[0, 380, 576, 347]"
46504704,183,"[0, 380, 576, 347]"
46504704,184,"[0, 380, 576, 347]"
46504704,185,"[0, 380, 576, 347]"
46504704,186,"[0, 380, 576, 346]"
46504704,187,"[0, 380, 576, 346]"
46504704,188,"[0, 380, 576, 346]"
46504704,189,"[0, 380, 576, 346]"
46504704,190,"[0, 380, 576, 347]"
46504704,191,"[0, 380, 576, 347]"
46504704,192,"[0, 380, 576, 347]"
46504704,193,"[0, 380, 576, 347]"
46504704,194,"[0, 380, 576, 347]"
46504704,195,"[0, 380, 576, 347]"
46504704,196,"[0, 380, 576, 347]"
46504704,197,"[0, 380, 576, 347]"
46504704,198,"[0, 380, 576, 346]"
46504704,199,"[0, 380, 576, 346]"
46504704,200,"[0, 380, 576, 346]"
46504704,201,"[0, 380, 576, 346]"
46504704,202,"[0, 380, 576, 348]"
46504704,203,"[0, 380, 576, 348]"
46504704,204,"[0, 380, 576, 347]"
46504704,205,"[0, 380, 576, 347]"
46504704,206,"[0, 380, 576, 347]"
46504704,207,"[0, 380, 576, 347]"
46504704,208,"[0, 380, 576, 347]"
46504704,209,"[0, 380, 576, 347]"
46504704,210,"[0, 380, 576, 346]"
46504704,211,"[0, 380, 576, 346]"
46504704,212,"[0, 380, 576, 346]"
46504704,213,"[0, 380, 576, 346]"
46504704,214,"[0, 380, 576, 347]"
46504704,215,"[0, 380, 576, 348]"
46504704,216,"[0, 380, 576, 347]"
46504704,217,"[0, 380, 576, 347]"
46504704,218,"[0, 380, 576, 347]"
46504704,219,"[0, 380, 576, 347]"
46504704,220,"[0, 380, 576, 347]"
46504704,221,"[0, 380, 576, 347]"
46504704,222,"[0, 380, 576, 346]"
46504704,223,"[0, 380, 576, 346]"
46504704,224,"[0, 380, 576, 346]"
46504704,225,"[0, 380, 576, 346]"
46504704,226,"[0, 380, 576, 348]"
46504704,227,"[0, 380, 576, 348]"
46504704,228,"[0, 380, 576, 347]"
46504704,229,"[0, 380, 576, 347]"
46504704,230,"[0, 380, 576, 347]"
46504704,231,"[0, 380, 576, 347]"
46504704,232,"[0, 380, 576, 348]"
46504704,233,"[0, 380, 576, 348]"
46504704,234,"[0, 380, 576, 346]"
46504704,235,"[0, 380, 576, 346]"
46504704,236,"[0, 380, 576, 346]"
46504704,237,"[0, 380, 576, 346]"
46504704,238,"[0, 380, 576, 347]"
46504704,239,"[0, 380, 576, 347]"
46504704,240,"[0, 380, 576, 347]"
46504704,241,"[0, 378, 576, 349]"
46504704,242,"[0, 380, 576, 347]"
46504704,243,"[0, 380, 576, 347]"
46504704,244,"[0, 380, 576, 347]"
46504704,245,"[0, 380, 576, 347]"
46504704,246,"[0, 380, 576, 346]"
46504704,247,"[0, 380, 576, 346]"
46504704,248,"[0, 380, 576, 346]"
46504704,249,"[0, 380, 576, 346]"
46504704,250,"[0, 380, 576, 348]"
46504704,251,"[0, 380, 576, 348]"
46504704,252,"[0, 380, 576, 347]"
46504704,253,"[0, 380, 576, 347]"
46504704,254,"[0, 380, 576, 347]"
46504704,255,"[0, 380, 576, 347]"
46504704,256,"[0, 380, 576, 348]"
46504704,257,"[0, 380, 576, 348]"
46504704,258,"[0, 380, 576, 347]"
46504704,259,"[0, 380, 576, 347]"
46504704,260,"[0, 380, 576, 347]"
46504704,261,"[0, 380, 576, 346]"
46504704,262,"[0, 380, 576, 348]"
46504704,263,"[0, 380, 576, 348]"
46504704,264,"[0, 380, 576, 347]"
46504704,265,"[0, 380, 576, 347]"
46504704,266,"[0, 380, 576, 347]"
46504704,267,"[0, 380, 576, 347]"
46504704,268,"[0, 380, 576, 348]"
46504704,269,"[0, 380, 576, 348]"
46504704,270,"[0, 380, 576, 347]"
46504704,271,"[0, 380, 576, 347]"
46504704,272,"[0, 380, 576, 347]"
46504704,273,"[0, 380, 576, 347]"
46504704,274,"[0, 380, 576, 348]"
46504704,275,"[0, 380, 576, 348]"
46504704,276,"[0, 380, 576, 347]"
46504704,277,"[0, 380, 576, 347]"
46504704,278,"[0, 380, 576, 347]"
46504704,279,"[0, 380, 576, 347]"
46504704,280,"[0, 380, 576, 348]"
46504704,281,"[0, 380, 576, 348]"
46504704,282,"[0, 380, 576, 347]"
46504704,283,"[0, 380, 576, 347]"
46504704,284,"[0, 380, 576, 347]"
46504704,285,"[0, 380, 576, 347]"
46504704,286,"[0, 380, 576, 348]"
46504704,287,"[0, 380, 576, 348]"
46504704,288,"[0, 380, 576, 347]"
46504704,289,"[0, 380, 576, 347]"
46504704,290,"[0, 380, 576, 347]"
46504704,291,"[0, 380, 576, 347]"
46504704,292,"[0, 380, 576, 348]"
46504704,293,"[0, 380, 576, 348]"
46504704,294,"[0, 380, 576, 347]"
46504704,295,"[0, 380, 576, 347]"
46504704,296,"[0, 380, 576, 347]"
46504704,297,"[0, 380, 576, 347]"
46504704,298,"[0, 380, 576, 348]"
46504704,299,"[0, 380, 576, 348]"
46504704,300,"[0, 380, 576, 347]"
46504704,301,"[0, 380, 576, 347]"
46504704,302,"[0, 380, 576, 347]"
46504704,303,"[0, 380, 576, 347]"
46504704,304,"[0, 380, 576, 348]"
46504704,305,"[0, 380, 576, 348]"
46504704,306,"[0, 380, 576, 347]"
46504704,307,"[0, 380, 576, 347]"
46504704,308,"[0, 380, 576, 347]"
46504704,309,"[0, 380, 576, 347]"
46504704,310,"[0, 380, 576, 348]"
46504704,311,"[0, 380, 576, 348]"
46504704,312,"[0, 379, 576, 348]"
46504704,313,"[0, 379, 576, 348]"
46504704,314,"[0, 380, 576, 347]"
46504704,315,"[0, 380, 576, 347]"
46504704,316,"[0, 380, 576, 348]"
46504704,317,"[0, 380, 576, 348]"
46504704,318,"[0, 380, 576, 346]"
46504704,319,"[0, 379, 576, 347]"
46504704,320,"[0, 380, 576, 346]"
46504704,321,"[0, 380, 576, 346]"
46504704,322,"[0, 379, 576, 349]"
46504704,323,"[0, 379, 576, 349]"
46504704,324,"[0, 379, 576, 348]"
46504704,325,"[0, 379, 576, 348]"
46504704,326,"[0, 379, 576, 348]"
46504704,327,"[0, 380, 576, 347]"
46504704,328,"[0, 380, 576, 348]"
46504704,329,"[0, 380, 576, 348]"
46504704,330,"[0, 380, 576, 346]"
46504704,331,"[0, 379, 576, 347]"
46504704,332,"[0, 379, 576, 347]"
46504704,333,"[0, 379, 576, 347]"
46504704,334,"[0, 379, 576, 349]"
46504704,335,"[0, 379, 576, 349]"
46504704,336,"[0, 379, 576, 348]"
46504704,337,"[0, 379, 576, 348]"
46504704,338,"[0, 379, 576, 348]"
46504704,339,"[0, 379, 576, 348]"
46504704,340,"[0, 379, 576, 349]"
46504704,341,"[0, 379, 576, 349]"
46504704,342,"[0, 379, 576, 347]"
46504704,343,"[0, 379, 576, 347]"
46504704,344,"[0, 379, 576, 347]"
46504704,345,"[0, 379, 576, 347]"
46504704,346,"[0, 379, 576, 349]"
46504704,347,"[0, 379, 576, 349]"
46504704,348,"[0, 379, 576, 348]"
46504704,349,"[0, 379, 576, 348]"
46504704,350,"[0, 379, 576, 348]"
46504704,351,"[0, 379, 576, 348]"
46504704,352,"[0, 379, 576, 349]"
46504704,353,"[0, 379, 576, 349]"
46504704,354,"[0, 380, 576, 347]"
46504704,355,"[0, 380, 576, 347]"
46504704,356,"[0, 380, 576, 347]"
46504704,357,"[0, 380, 576, 347]"
46504704,358,"[0, 380, 576, 348]"
46504704,359,"[0, 380, 576, 348]"
46504704,360,"[0, 380, 576, 347]"
46504704,361,"[0, 380, 576, 347]"
46504704,362,"[0, 380, 576, 347]"
46504704,363,"[0, 380, 576, 347]"
46504704,364,"[0, 380, 576, 348]"
46504704,365,"[0, 380, 576, 348]"
46504704,366,"[0, 380, 576, 347]"
46504704,367,"[0, 380, 576, 347]"
46504704,368,"[0, 380, 576, 347]"
46504704,369,"[0, 380, 576, 347]"
46504704,370,"[0, 380, 576, 348]"
46504704,371,"[0, 380, 576, 348]"
46504704,372,"[0, 380, 576, 347]"
46504704,373,"[0, 380, 576, 347]"
46504704,374,"[0, 380, 576, 347]"
46504704,375,"[0, 380, 576, 347]"
46504704,376,"[0, 380, 576, 348]"
46504704,377,"[0, 380, 576, 348]"
46504704,378,"[0, 380, 576, 347]"
46504704,379,"[0, 380, 576, 347]"
46504704,380,"[0, 380, 576, 347]"
46504704,381,"[0, 380, 576, 347]"
46504704,382,"[0, 380, 576, 348]"
46504704,383,"[0, 380, 576, 348]"
46504704,384,"[0, 380, 576, 347]"
46504704,385,"[0, 380, 576, 347]"
46504704,386,"[0, 380, 576, 347]"
46504704,387,"[0, 380, 576, 347]"
46504704,388,"[0, 380, 576, 348]"
46504704,389,"[0, 380, 576, 348]"
46504704,390,"[0, 380, 576, 347]"
46504704,391,"[0, 380, 576, 347]"
46504704,392,"[0, 380, 576, 347]"
46504704,393,"[0, 380, 576, 347]"
46504704,394,"[0, 380, 576, 348]"
46504704,395,"[0, 380, 576, 348]"
46504704,396,"[0, 380, 576, 347]"
46504704,397,"[0, 380, 576, 347]"
46504704,398,"[0, 380, 576, 347]"
46504704,399,"[0, 380, 576, 347]"
46504704,400,"[0, 380, 576, 347]"
46504704,401,"[0, 380, 576, 348]"
46504704,402,"[0, 380, 576, 347]"
46504704,403,"[0, 380, 576, 347]"
46504704,404,"[0, 380, 576, 347]"
46504704,405,"[0, 380, 576, 347]"
46504704,406,"[0, 380, 576, 348]"
46504704,407,"[0, 380, 576, 348]"
46504704,408,"[0, 380, 576, 347]"
46504704,409,"[0, 380, 576, 347]"
46504704,410,"[0, 380, 576, 347]"
46504704,411,"[0, 380, 576, 347]"
46504704,412,"[0, 380, 576, 348]"
46504704,413,"[0, 380, 576, 348]"
46504704,414,"[0, 380, 576, 347]"
46504704,415,"[0, 380, 576, 347]"
46504704,416,"[0, 380, 576, 347]"
46504704,417,"[0, 380, 576, 347]"
46504704,418,"[0, 380, 576, 348]"
46504704,419,"[0, 379, 576, 351]"
46504704,420,"[0, 380, 576, 347]"
46504704,421,"[0, 380, 576, 347]"
46504704,422,"[0, 380, 576, 347]"
46504704,423,"[0, 380, 576, 347]"
46504704,424,"[0, 380, 576, 347]"
46504704,425,"[0, 380, 576, 347]"
46504704,426,"[0, 380, 576, 347]"
46504704,427,"[0, 380, 576, 346]"
46504704,428,"[0, 380, 576, 346]"
46504704,429,"[0, 380, 576, 346]"
46504704,430,"[0, 380, 576, 348]"
46504704,431,"[0, 380, 576, 348]"
46504704,432,"[0, 380, 576, 347]"
46504704,433,"[0, 380, 576, 347]"
46504704,434,"[0, 380, 576, 347]"
46504704,435,"[0, 380, 576, 347]"
46504704,436,"[0, 380, 576, 348]"
46504704,437,"[0, 380, 576, 348]"
46504704,438,"[0, 380, 576, 346]"
46504704,439,"[0, 380, 576, 346]"
46504704,440,"[0, 380, 576, 346]"
46504704,441,"[0, 380, 576, 346]"
46504704,442,"[0, 380, 576, 348]"
46504704,443,"[0, 380, 576, 348]"
46504704,444,"[0, 380, 576, 347]"
46504704,445,"[0, 380, 576, 347]"
46504704,446,"[0, 380, 576, 347]"
46504704,447,"[0, 380, 576, 347]"
46504704,448,"[0, 380, 576, 348]"
46504704,449,"[0, 380, 576, 347]"
46504704,450,"[0, 380, 576, 346]"
46504704,451,"[0, 380, 576, 347]"
46504704,452,"[0, 380, 576, 347]"
46504704,453,"[0, 380, 576, 347]"
46504704,454,"[0, 380, 576, 348]"
46504704,455,"[0, 380, 576, 348]"
46504704,456,"[0, 380, 576, 347]"
46504704,457,"[0, 380, 576, 347]"
46504704,458,"[0, 380, 576, 347]"
46504704,459,"[0, 380, 576, 347]"
46504704,460,"[0, 380, 576, 347]"
46504704,461,"[0, 380, 576, 347]"
46504704,462,"[0, 380, 576, 346]"
46504704,463,"[0, 380, 576, 346]"
46504704,464,"[0, 380, 576, 346]"
46504704,465,"[0, 380, 576, 347]"
46504704,466,"[0, 380, 576, 347]"
46504704,467,"[0, 380, 576, 347]"
46504704,468,"[0, 380, 576, 347]"
46504704,469,"[0, 380, 576, 347]"
46504704,470,"[0, 380, 576, 347]"
46504704,471,"[0, 380, 576, 347]"
46504704,472,"[0, 380, 576, 348]"
46504704,473,"[0, 380, 576, 348]"
46504704,474,"[0, 380, 576, 347]"
46504704,475,"[0, 380, 576, 346]"
46504704,476,"[0, 380, 576, 347]"
46504704,477,"[0, 380, 576, 347]"
46504704,478,"[0, 380, 576, 348]"
46504704,479,"[0, 380, 576, 348]"
46504704,480,"[0, 380, 576, 347]"
46504704,481,"[0, 380, 576, 347]"
46504704,482,"[0, 379, 576, 348]"
46504704,483,"[0, 379, 576, 348]"
46504704,484,"[0, 380, 576, 347]"
46504704,485,"[0, 379, 576, 349]"
46504704,486,"[0, 379, 576, 348]"
46504704,487,"[0, 379, 576, 348]"
46504704,488,"[0, 379, 576, 348]"
46504704,489,"[0, 379, 576, 348]"
46504704,490,"[0, 380, 576, 347]"
46504704,491,"[0, 380, 576, 348]"
46504704,492,"[0, 380, 576, 347]"
46504704,493,"[0, 380, 576, 347]"
46504704,494,"[0, 380, 576, 347]"
46504704,495,"[0, 380, 576, 347]"
46504704,496,"[0, 380, 576, 348]"
46504704,497,"[0, 380, 576, 348]"
46504704,498,"[0, 380, 576, 347]"
46504704,499,"[0, 380, 576, 347]"
46504704,500,"[0, 380, 576, 347]"
46504704,501,"[0, 380, 576, 347]"
46504704,502,"[0, 380, 576, 348]"
46504704,503,"[0, 380, 576, 348]"
46504704,504,"[0, 380, 576, 347]"
46504704,505,"[0, 380, 576, 347]"
46504704,506,"[0, 380, 576, 347]"
46504704,507,"[0, 380, 576, 347]"
46504704,508,"[0, 380, 576, 348]"
46504704,509,"[0, 379, 576, 349]"
46504704,510,"[0, 379, 576, 347]"
46504704,511,"[0, 379, 576, 347]"
46504704,512,"[0, 379, 576, 347]"
46504704,513,"[0, 379, 576, 347]"
46504704,514,"[0, 379, 576, 349]"
46504704,515,"[0, 379, 576, 349]"
46504704,516,"[0, 379, 576, 348]"
46504704,517,"[0, 379, 576, 348]"
46504704,518,"[0, 379, 576, 348]"
46504704,519,"[0, 379, 576, 348]"
46504704,520,"[0, 379, 576, 349]"
46504704,521,"[0, 379, 576, 349]"
46504704,522,"[0, 379, 576, 347]"
46504704,523,"[0, 379, 576, 347]"
46504704,524,"[0, 379, 576, 347]"
46504704,525,"[0, 379, 576, 347]"
46504704,526,"[0, 379, 576, 349]"
46504704,527,"[0, 379, 576, 349]"
46504704,528,"[0, 379, 576, 348]"
46504704,529,"[0, 379, 576, 348]"
46504704,530,"[0, 379, 576, 348]"
46504704,531,"[0, 380, 576, 347]"
46504704,532,"[0, 380, 576, 348]"
46504704,533,"[0, 380, 576, 348]"
46504704,534,"[0, 380, 576, 347]"
46504704,535,"[0, 380, 576, 347]"
46504704,536,"[0, 380, 576, 347]"
46504704,537,"[0, 379, 576, 348]"
46504704,538,"[0, 379, 576, 349]"
46504704,539,"[0, 379, 576, 349]"
46504704,540,"[0, 379, 576, 348]"
46504704,541,"[0, 379, 576, 348]"
46504704,542,"[0, 379, 576, 348]"
46504704,543,"[0, 379, 576, 348]"
46504704,544,"[0, 380, 576, 348]"
46504704,545,"[0, 379, 576, 349]"
46504704,546,"[0, 380, 576, 347]"
46504704,547,"[0, 379, 576, 348]"
46504704,548,"[0, 380, 576, 347]"
46504704,549,"[0, 380, 576, 347]"
46504704,550,"[0, 380, 576, 348]"
46504704,551,"[0, 380, 576, 348]"
46504704,552,"[0, 380, 576, 347]"
46504704,553,"[0, 379, 576, 348]"
46504704,554,"[0, 379, 576, 348]"
46504704,555,"[0, 379, 576, 348]"
46504704,556,"[0, 379, 576, 349]"
46504704,557,"[0, 379, 576, 349]"
46504704,558,"[0, 379, 576, 348]"
46504704,559,"[0, 379, 576, 347]"
46504704,560,"[0, 379, 576, 347]"
46504704,561,"[0, 379, 576, 348]"
46504704,562,"[0, 379, 576, 349]"
46504704,563,"[0, 379, 576, 349]"
46504704,564,"[0, 379, 576, 348]"
46504704,565,"[0, 379, 576, 348]"
46504704,566,"[0, 380, 576, 347]"
46504704,567,"[0, 380, 576, 347]"
46504704,568,"[0, 380, 576, 348]"
46504704,569,"[0, 379, 576, 349]"
46504704,570,"[0, 379, 576, 348]"
46504704,571,"[0, 379, 576, 348]"
46504704,572,"[0, 379, 576, 348]"
46504704,573,"[0, 379, 576, 348]"
46504704,574,"[0, 379, 576, 349]"
46504704,575,"[0, 379, 576, 349]"
46504704,576,"[0, 379, 576, 348]"
46504704,577,"[0, 379, 576, 348]"
46504704,578,"[0, 379, 576, 348]"
46504704,579,"[0, 379, 576, 348]"
46504704,580,"[0, 379, 576, 349]"
46504704,581,"[0, 379, 576, 349]"
46504704,582,"[0, 379, 576, 348]"
46504704,583,"[0, 379, 576, 347]"
46504704,584,"[0, 379, 576, 347]"
46504704,585,"[0, 379, 576, 347]"
46504704,586,"[0, 379, 576, 349]"
46504704,587,"[0, 379, 576, 349]"
46504704,588,"[0, 378, 576, 350]"
46504704,589,"[0, 379, 576, 348]"
46504704,590,"[0, 379, 576, 348]"
46504704,591,"[0, 379, 576, 348]"
46504704,592,"[0, 379, 576, 349]"
46504704,593,"[0, 379, 576, 349]"
46504704,594,"[0, 379, 576, 347]"
46504704,595,"[0, 379, 576, 347]"
46504704,596,"[0, 380, 576, 346]"
46504704,597,"[0, 379, 576, 347]"
46504704,598,"[0, 380, 576, 347]"
46504704,599,"[0, 380, 576, 347]"
46504704,600,"[0, 380, 576, 347]"
46504704,601,"[0, 380, 576, 347]"
46504704,602,"[0, 380, 576, 347]"
46504704,603,"[0, 380, 576, 347]"
46504704,604,"[0, 380, 576, 347]"
46504704,605,"[0, 380, 576, 347]"
46504704,606,"[0, 380, 576, 346]"
46504704,607,"[0, 380, 576, 347]"
46504704,608,"[0, 380, 576, 346]"
46504704,609,"[0, 380, 576, 346]"
46504704,610,"[0, 380, 576, 348]"
46504704,611,"[0, 380, 576, 348]"
46504704,612,"[0, 380, 576, 347]"
46504704,613,"[0, 380, 576, 347]"
46504704,614,"[0, 380, 576, 347]"
46504704,615,"[0, 379, 576, 348]"
46504704,616,"[0, 380, 576, 348]"
46504704,617,"[0, 379, 576, 349]"
46504704,618,"[0, 380, 576, 346]"
46504704,619,"[0, 380, 576, 346]"
46504704,620,"[0, 380, 576, 346]"
46504704,621,"[0, 380, 576, 346]"
46504704,622,"[0, 380, 576, 348]"
46504704,623,"[0, 380, 576, 348]"
46504704,624,"[0, 379, 576, 348]"
46504704,625,"[0, 380, 576, 347]"
46504704,626,"[0, 380, 576, 347]"
46504704,627,"[0, 380, 576, 347]"
46504704,628,"[0, 380, 576, 347]"
46504704,629,"[0, 380, 576, 347]"
46504704,630,"[0, 380, 576, 346]"
46504704,631,"[0, 380, 576, 346]"
46504704,632,"[0, 380, 576, 346]"
46504704,633,"[0, 380, 576, 346]"
46504704,634,"[0, 380, 576, 348]"
46504704,635,"[0, 380, 576, 348]"
46504704,636,"[0, 380, 576, 347]"
46504704,637,"[0, 380, 576, 347]"
46504704,638,"[0, 380, 576, 347]"
46504704,639,"[0, 379, 576, 348]"
46504704,640,"[0, 380, 576, 348]"
46504704,641,"[0, 380, 576, 348]"
46504704,642,"[0, 379, 576, 347]"
46504704,643,"[0, 379, 576, 347]"
46504704,644,"[0, 379, 576, 347]"
46504704,645,"[0, 380, 576, 346]"
46504704,646,"[0, 380, 576, 348]"
46504704,647,"[0, 380, 576, 348]"
46504704,648,"[0, 380, 576, 347]"
46504704,649,"[0, 380, 576, 347]"
46504704,650,"[0, 380, 576, 347]"
46504704,651,"[0, 380, 576, 347]"
46504704,652,"[0, 380, 576, 348]"
46504704,653,"[0, 379, 576, 349]"
46504704,654,"[0, 379, 576, 348]"
46504704,655,"[0, 379, 576, 348]"
46504704,656,"[0, 379, 576, 348]"
46504704,657,"[0, 379, 576, 348]"
46504704,658,"[0, 379, 576, 349]"
46504704,659,"[0, 379, 576, 349]"
46504704,660,"[0, 379, 576, 348]"
46504704,661,"[0, 379, 576, 348]"
46504704,662,"[0, 380, 576, 347]"
46504704,663,"[0, 380, 576, 347]"
46504704,664,"[0, 380, 576, 348]"
46504704,665,"[0, 380, 576, 348]"
46504704,666,"[0, 380, 576, 346]"
46504704,667,"[0, 380, 576, 346]"
46504704,668,"[0, 380, 576, 346]"
46504704,669,"[0, 380, 576, 346]"
46504704,670,"[0, 380, 576, 348]"
46504704,671,"[0, 380, 576, 348]"
46504704,672,"[0, 380, 576, 347]"
46504704,673,"[0, 379, 576, 348]"
46504704,674,"[0, 380, 576, 347]"
46504704,675,"[0, 380, 576, 347]"
46504704,676,"[0, 380, 576, 348]"
46504704,677,"[0, 380, 576, 348]"
46504704,678,"[0, 379, 576, 347]"
46504704,679,"[0, 379, 576, 347]"
46504704,680,"[0, 379, 576, 347]"
46504704,681,"[0, 379, 576, 347]"
46504704,682,"[0, 379, 576, 349]"
46504704,683,"[0, 379, 576, 349]"
46504704,684,"[0, 379, 576, 348]"
46504704,685,"[0, 379, 576, 348]"
46504704,686,"[0, 379, 576, 348]"
46504704,687,"[0, 379, 576, 348]"
46504704,688,"[0, 379, 576, 349]"
46504704,689,"[0, 379, 576, 349]"
46504704,690,"[0, 379, 576, 347]"
46504704,691,"[0, 379, 576, 347]"
46504704,692,"[0, 379, 576, 347]"
46504704,693,"[0, 379, 576, 347]"
46504704,694,"[0, 379, 576, 349]"
46504704,695,"[0, 379, 576, 349]"
46504704,696,"[0, 379, 576, 348]"
46504704,697,"[0, 379, 576, 348]"
46504704,698,"[0, 379, 576, 348]"
46504704,699,"[0, 379, 576, 348]"
46504704,700,"[0, 379, 576, 348]"
46504704,701,"[0, 379, 576, 348]"
46504704,702,"[0, 379, 576, 347]"
46504704,703,"[0, 379, 576, 347]"
46504704,704,"[0, 379, 576, 347]"
46504704,705,"[0, 379, 576, 347]"
46504704,706,"[0, 379, 576, 349]"
46504704,707,"[0, 380, 576, 348]"
46504704,708,"[0, 380, 576, 347]"
46504704,709,"[0, 380, 576, 347]"
46504704,710,"[0, 380, 576, 347]"
46504704,711,"[0, 380, 576, 347]"
46504704,712,"[0, 380, 576, 348]"
46504704,713,"[0, 380, 576, 348]"
46504704,714,"[0, 380, 576, 346]"
46504704,715,"[0, 380, 576, 346]"
46504704,716,"[0, 380, 576, 346]"
46504704,717,"[0, 380, 576, 346]"
46504704,718,"[0, 380, 576, 348]"
46504704,719,"[0, 379, 576, 350]"
46504704,720,"[0, 380, 576, 347]"
46504704,721,"[0, 380, 576, 347]"
46504704,722,"[0, 380, 576, 347]"
46504704,723,"[0, 380, 576, 347]"
46504704,724,"[0, 380, 576, 348]"
46504704,725,"[0, 380, 576, 348]"
46504704,726,"[0, 380, 576, 346]"
46504704,727,"[0, 380, 576, 346]"
46504704,728,"[0, 380, 576, 346]"
46504704,729,"[0, 379, 576, 347]"
46504704,730,"[0, 379, 576, 348]"
46504704,731,"[0, 379, 576, 348]"
46504704,732,"[0, 379, 576, 348]"
46504704,733,"[0, 379, 576, 348]"
46504704,734,"[0, 379, 576, 348]"
46504704,735,"[0, 379, 576, 348]"
46504704,736,"[0, 379, 576, 349]"
46504704,737,"[0, 379, 576, 349]"
46504704,738,"[0, 379, 576, 347]"
46504704,739,"[0, 379, 576, 347]"
46504704,740,"[0, 379, 576, 347]"
46504704,741,"[0, 379, 576, 347]"
46504704,742,"[0, 379, 576, 348]"
46504704,743,"[0, 379, 576, 348]"
46504704,744,"[0, 379, 576, 348]"
46504704,745,"[0, 379, 576, 348]"
46504704,746,"[0, 379, 576, 348]"
46504704,747,"[0, 379, 576, 348]"
46504704,748,"[0, 379, 576, 349]"
46504704,749,"[0, 379, 576, 349]"
46504704,750,"[0, 380, 576, 347]"
46504704,751,"[0, 380, 576, 347]"
46504704,752,"[0, 380, 576, 347]"
46504704,753,"[0, 380, 576, 347]"
46504704,754,"[0, 380, 576, 348]"
46504704,755,"[0, 380, 576, 348]"
46504704,756,"[0, 380, 576, 347]"
46504704,757,"[0, 380, 576, 347]"
46504704,758,"[0, 380, 576, 347]"
46504704,759,"[0, 380, 576, 347]"
46504704,760,"[0, 380, 576, 348]"
46504704,761,"[0, 380, 576, 348]"
46504704,762,"[0, 380, 576, 346]"
46504704,763,"[0, 380, 576, 347]"
46504704,764,"[0, 380, 576, 347]"
46504704,765,"[0, 380, 576, 347]"
46504704,766,"[0, 380, 576, 348]"
46504704,767,"[0, 380, 576, 348]"
46504704,768,"[0, 380, 576, 347]"
46504704,769,"[0, 380, 576, 347]"
46504704,770,"[0, 380, 576, 347]"
46504704,771,"[0, 380, 576, 347]"
46504704,772,"[0, 380, 576, 347]"
46504704,773,"[0, 380, 576, 348]"
46504704,774,"[0, 380, 576, 346]"
46504704,775,"[0, 380, 576, 346]"
46504704,776,"[0, 380, 576, 346]"
46504704,777,"[0, 380, 576, 346]"
46504704,778,"[0, 380, 576, 348]"
46504704,779,"[0, 380, 576, 348]"
46504704,780,"[0, 380, 576, 347]"
46504704,781,"[0, 380, 576, 347]"
46504704,782,"[0, 380, 576, 347]"
46504704,783,"[0, 380, 576, 347]"
46504704,784,"[0, 380, 576, 347]"
46504704,785,"[0, 380, 576, 347]"
46504704,786,"[0, 380, 576, 346]"
46504704,787,"[0, 380, 576, 346]"
46504704,788,"[0, 380, 576, 346]"
46504704,789,"[0, 380, 576, 346]"
46504704,790,"[0, 380, 576, 347]"
46504704,791,"[0, 380, 576, 347]"
46504704,792,"[0, 380, 576, 347]"
46504704,793,"[0, 380, 576, 347]"
46504704,794,"[0, 380, 576, 347]"
46504704,795,"[0, 380, 576, 347]"
46504704,796,"[0, 380, 576, 348]"
46504704,797,"[0, 380, 576, 347]"
46504704,798,"[0, 380, 576, 346]"
46504704,799,"[0, 380, 576, 346]"
46504704,800,"[0, 380, 576, 346]"
46504704,801,"[0, 380, 576, 346]"
46504704,802,"[0, 380, 576, 348]"
46504704,803,"[0, 380, 576, 348]"
46504704,804,"[0, 380, 576, 347]"
46504704,805,"[0, 380, 576, 347]"
46504704,806,"[0, 380, 576, 347]"
46504704,807,"[0, 380, 576, 347]"
46504704,808,"[0, 380, 576, 347]"
46504704,809,"[0, 380, 576, 348]"
46504704,810,"[0, 380, 576, 346]"
46504704,811,"[0, 380, 576, 346]"
46504704,812,"[0, 380, 576, 346]"
46504704,813,"[0, 380, 576, 346]"
46504704,814,"[0, 380, 576, 348]"
46504704,815,"[0, 380, 576, 348]"
46504704,816,"[0, 380, 576, 347]"
46504704,817,"[0, 380, 576, 347]"
46504704,818,"[0, 380, 576, 347]"
46504704,819,"[0, 380, 576, 347]"
46504704,820,"[0, 380, 576, 348]"
46504704,821,"[0, 380, 576, 348]"
46504704,822,"[0, 380, 576, 346]"
46504704,823,"[0, 380, 576, 346]"
46504704,824,"[0, 380, 576, 346]"
46504704,825,"[0, 380, 576, 346]"
46504704,826,"[0, 380, 576, 347]"
46504704,827,"[0, 380, 576, 347]"
46504704,828,"[0, 379, 576, 348]"
46504704,829,"[0, 379, 576, 348]"
46504704,830,"[0, 379, 576, 348]"
46504704,831,"[0, 379, 576, 348]"
46504704,832,"[0, 379, 576, 349]"
46504704,833,"[0, 379, 576, 349]"
46504704,834,"[0, 380, 576, 346]"
46504704,835,"[0, 379, 576, 347]"
46504704,836,"[0, 380, 576, 346]"
46504704,837,"[0, 379, 576, 347]"
